%time,field.Header.seq,field.Header.stamp,field.Header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1698236705288889796,0,1698236705288058042,GPS1_Frame,42.33759333333333,-71.08974666666667,24.1,327846.3245231287,4689374.856978782,19.0,T
1698236706288566690,0,1698236706287639141,GPS1_Frame,42.33759,-71.089745,24.2,327846.4527327854,4689374.483463129,19.0,T
1698236707289750288,0,1698236707288847446,GPS1_Frame,42.337581666666665,-71.08974,24.2,327846.8419100148,4689373.547986836,19.0,T
1698236708289786957,0,1698236708288799285,GPS1_Frame,42.33757166666667,-71.08973333333333,24.3,327847.3638452686,4689372.424065584,19.0,T
1698236709288842563,0,1698236709287877321,GPS1_Frame,42.33755333333333,-71.08972666666666,24.2,327847.86303999275,4689370.37479113,19.0,T
1698236710287110798,0,1698236710286335945,GPS1_Frame,42.33752833333333,-71.08971833333334,24.0,327848.4813487174,4689367.581859821,19.0,T
1698236711287970846,0,1698236711286958217,GPS1_Frame,42.3375,-71.08970666666667,23.9,327849.3651742765,4689364.4120387165,19.0,T
1698236712325511268,0,1698236712324483871,GPS1_Frame,42.33747,-71.08969666666667,23.6,327850.10714638385,4689361.060521385,19.0,T
1698236713289350027,0,1698236713288315057,GPS1_Frame,42.33743833333333,-71.08968833333333,23.5,327850.7072649149,4689357.527307776,19.0,T
1698236714288493302,0,1698236714287596464,GPS1_Frame,42.337406666666666,-71.08968,23.4,327851.3073841883,4689353.994094256,19.0,T
1698236715307375700,0,1698236715306366205,GPS1_Frame,42.337375,-71.08967166666666,23.2,327851.9075042041,4689350.460880824,19.0,T
1698236716289075643,0,1698236716288062810,GPS1_Frame,42.33734166666667,-71.08966833333334,23.1,327852.091157258,4689346.752719496,19.0,T
1698236717288509017,0,1698236717287562608,GPS1_Frame,42.33730666666666,-71.08966666666667,22.9,327852.1329560296,4689342.862861774,19.0,T
1698236718288718714,0,1698236718287684202,GPS1_Frame,42.337268333333334,-71.089665,23.1,327852.16565905395,4689338.602862796,19.0,T
1698236719285842082,0,1698236719284687280,GPS1_Frame,42.33723333333333,-71.08967666666666,22.7,327851.10900380276,4689334.739998925,19.0,T
